symbol,BSflag,dataIdx,volume
601628.SH,B,1289156,20
601628.SH,B,1700585,20
601628.SH,S,688,10
601628.SH,S,232962,10
601628.SH,S,455360,10
601628.SH,S,669581,10
601628.SH,S,883323,10
601628.SH,S,1085666,10
601628.SH,S,1289156,10
601628.SH,S,1493784,10
601628.SH,S,1700585,10
601628.SH,S,1914369,10
601633.SH,B,1053,20
601633.SH,B,455592,20
601633.SH,B,883549,20
601633.SH,B,1289388,20
601633.SH,B,1700536,20
601633.SH,S,1053,10
601633.SH,S,232988,10
601633.SH,S,455592,10
601633.SH,S,669810,10
601633.SH,S,883549,10
601633.SH,S,1085653,10
601633.SH,S,1289388,10
601633.SH,S,1494174,10
601633.SH,S,1700536,10
601633.SH,S,1914232,10
601636.SH,B,666,20
601636.SH,B,455220,20
601636.SH,B,883280,20
601636.SH,B,1289500,20
601636.SH,B,1700577,20
601636.SH,S,666,10
601636.SH,S,232999,10
601636.SH,S,455220,10
601636.SH,S,669635,10
601636.SH,S,883280,10
601636.SH,S,1085547,10
601636.SH,S,1289500,10
601636.SH,S,1493912,10
601636.SH,S,1700577,10
601636.SH,S,1914199,10
601665.SH,B,985,20
601665.SH,B,455574,20
601665.SH,B,883182,20
601665.SH,B,1290054,20
601665.SH,B,1700546,20
601665.SH,S,985,10
601665.SH,S,233025,10
601665.SH,S,455574,10
601665.SH,S,670209,10
601665.SH,S,883182,10
601665.SH,S,1085592,10
601665.SH,S,1290054,10
601665.SH,S,1493869,10
601665.SH,S,1700546,10
601665.SH,S,1914356,10
601666.SH,B,982,20
601666.SH,B,455205,20
601666.SH,B,883314,20
601666.SH,B,1289195,20
601666.SH,B,1700563,20
601666.SH,S,982,10
601666.SH,S,232998,10
601666.SH,S,455205,10
601666.SH,S,669614,10
601666.SH,S,883314,10
601666.SH,S,1085764,10
601666.SH,S,1289195,10
601666.SH,S,1493801,10
601666.SH,S,1700563,10
601666.SH,S,1914225,10
601668.SH,B,1138,20
601668.SH,B,455350,20
601668.SH,B,883325,20
601668.SH,B,1289082,20
601668.SH,B,1700556,20
601668.SH,S,1138,10
601668.SH,S,233030,10
601668.SH,S,455350,10
601668.SH,S,669638,10
601668.SH,S,883325,10
601668.SH,S,1085553,10
601668.SH,S,1289082,10
601668.SH,S,1493915,10
601668.SH,S,1700556,10
601668.SH,S,1914350,10
601669.SH,B,677,20
601669.SH,B,455297,20
601669.SH,B,883276,20
601669.SH,B,1289087,20
601669.SH,B,1700454,20
601669.SH,S,677,10
601669.SH,S,232875,10
601669.SH,S,455297,10
601669.SH,S,669605,10
601669.SH,S,883276,10
601669.SH,S,1085670,10
601669.SH,S,1289087,10
601669.SH,S,1493865,10
601669.SH,S,1700454,10
601669.SH,S,1914366,10
601688.SH,B,1150,20
601688.SH,B,455229,20
601688.SH,B,883187,20
601688.SH,B,1289067,20
601688.SH,B,1700816,20
601688.SH,S,1150,10
601688.SH,S,232924,10
601688.SH,S,455229,10
601688.SH,S,669549,10
601688.SH,S,883187,10
601688.SH,S,1085286,10
601688.SH,S,1289067,10
601688.SH,S,1493809,10
601688.SH,S,1700816,10
601688.SH,S,1914271,10
601696.SH,B,1012,20
601696.SH,B,455251,20
601696.SH,B,883185,20
601696.SH,B,1289544,20
601696.SH,B,1700487,20
601696.SH,S,1012,10
601696.SH,S,233388,10
601696.SH,S,455251,10
601696.SH,S,669499,10
601696.SH,S,883185,10
601696.SH,S,1085282,10
601696.SH,S,1289544,10
601696.SH,S,1493824,10
601696.SH,S,1700487,10
601696.SH,S,1914280,10
601699.SH,B,1044,20
601699.SH,B,455655,20
601699.SH,B,883654,20
601699.SH,B,1289812,20
601699.SH,B,1700529,20
601699.SH,S,1044,10
601699.SH,S,233315,10
601699.SH,S,455655,10
601699.SH,S,669816,10
601699.SH,S,883654,10
601699.SH,S,1085619,10
601699.SH,S,1289812,10
601699.SH,S,1494138,10
601699.SH,S,1700529,10
601699.SH,S,1914323,10
601717.SH,B,671,20
601717.SH,B,455244,20
601717.SH,B,883537,20
601717.SH,B,1289424,20
601717.SH,B,1700456,20
601717.SH,S,671,10
601717.SH,S,233232,10
601717.SH,S,455244,10
601717.SH,S,669803,10
601717.SH,S,883537,10
601717.SH,S,1085665,10
601717.SH,S,1289424,10
601717.SH,S,1494343,10
601717.SH,S,1700456,10
601717.SH,S,1914235,10
601718.SH,B,1137,20
601718.SH,B,455255,20
601718.SH,B,883179,20
601718.SH,B,1289096,20
601718.SH,B,1700460,20
601718.SH,S,1137,10
601718.SH,S,232935,10
601718.SH,S,455255,10
601718.SH,S,669558,10
601718.SH,S,883179,10
601718.SH,S,1085705,10
601718.SH,S,1289096,10
601718.SH,S,1493943,10
601718.SH,S,1700460,10
601718.SH,S,1914285,10
601778.SH,B,989,20
601778.SH,B,455274,20
601778.SH,B,883688,20
601778.SH,B,1289143,20
601778.SH,B,1700491,20
601778.SH,S,989,10
601778.SH,S,232978,10
601778.SH,S,455274,10
601778.SH,S,669508,10
601778.SH,S,883688,10
601778.SH,S,1085652,10
601778.SH,S,1289143,10
601778.SH,S,1494117,10
601778.SH,S,1700491,10
601778.SH,S,1914540,10
601828.SH,B,683,20
601828.SH,B,455536,20
601828.SH,B,883503,20
601828.SH,B,1289363,20
601828.SH,B,1701006,20
601828.SH,S,683,10
601828.SH,S,233278,10
601828.SH,S,455536,10
601828.SH,S,669814,10
601828.SH,S,883503,10
601828.SH,S,1085277,10
601828.SH,S,1289363,10
601828.SH,S,1493851,10
601828.SH,S,1701006,10
601828.SH,S,1914314,10
601857.SH,B,1037,20
601857.SH,B,455280,20
601857.SH,B,883320,20
601857.SH,B,1289162,20
601857.SH,B,1700567,20
601857.SH,S,1037,10
601857.SH,S,233035,10
601857.SH,S,455280,10
601857.SH,S,669783,10
601857.SH,S,883320,10
601857.SH,S,1085741,10
601857.SH,S,1289162,10
601857.SH,S,1493948,10
601857.SH,S,1700567,10
601857.SH,S,1914364,10
601866.SH,B,973,20
601866.SH,B,455303,20
601866.SH,B,883984,20
601866.SH,B,1289410,20
601866.SH,B,1700446,20
601866.SH,S,973,10
601866.SH,S,232990,10
601866.SH,S,455303,10
601866.SH,S,669578,10
601866.SH,S,883984,10
601866.SH,S,1085771,10
601866.SH,S,1289410,10
601866.SH,S,1494119,10
601866.SH,S,1700446,10
601866.SH,S,1914601,10
601869.SH,B,1140,20
601869.SH,B,455321,20
601869.SH,B,883224,20
601869.SH,B,1289142,20
601869.SH,B,1700496,20
601869.SH,S,1140,10
601869.SH,S,233007,10
601869.SH,S,455321,10
601869.SH,S,671938,10
601869.SH,S,883224,10
601869.SH,S,1085581,10
601869.SH,S,1289142,10
601869.SH,S,1494216,10
601869.SH,S,1700496,10
601869.SH,S,1914204,10
601872.SH,B,1011,20
601872.SH,B,455267,20
601872.SH,B,883479,20
601872.SH,B,1289552,20
601872.SH,B,1700480,20
601872.SH,S,1011,10
601872.SH,S,232918,10
601872.SH,S,455267,10
601872.SH,S,669629,10
601872.SH,S,883479,10
601872.SH,S,1085629,10
601872.SH,S,1289552,10
601872.SH,S,1493782,10
601872.SH,S,1700480,10
601872.SH,S,1914251,10
601880.SH,B,687,20
601880.SH,B,455549,20
601880.SH,B,883541,20
601880.SH,B,1289072,20
601880.SH,B,1700815,20
601880.SH,S,687,10
601880.SH,S,232941,10
601880.SH,S,455549,10
601880.SH,S,669894,10
601880.SH,S,883541,10
601880.SH,S,1085763,10
601880.SH,S,1289072,10
601880.SH,S,1494133,10
601880.SH,S,1700815,10
601880.SH,S,1914238,10
601888.SH,B,715,20
601888.SH,B,455206,20
601888.SH,B,883316,20
601888.SH,B,1289109,20
601888.SH,B,1700440,20
601888.SH,S,715,10
601888.SH,S,232911,10
601888.SH,S,455206,10
601888.SH,S,669515,10
601888.SH,S,883316,10
601888.SH,S,1085669,10
601888.SH,S,1289109,10
601888.SH,S,1493812,10
601888.SH,S,1700440,10
601888.SH,S,1914255,10
601899.SH,B,663,20
601899.SH,B,455585,20
601899.SH,B,883514,20
601899.SH,B,1289366,20
601899.SH,B,1700747,20
601899.SH,S,663,10
601899.SH,S,232903,10
601899.SH,S,455585,10
601899.SH,S,669901,10
601899.SH,S,883514,10
601899.SH,S,1085544,10
601899.SH,S,1289366,10
601899.SH,S,1494162,10
601899.SH,S,1700747,10
601899.SH,S,1914722,10
601919.SH,B,658,20
601919.SH,B,455234,20
601919.SH,B,883227,20
601919.SH,B,1289127,20
601919.SH,B,1700457,20
601919.SH,S,658,10
601919.SH,S,232938,10
601919.SH,S,455234,10
601919.SH,S,669503,10
601919.SH,S,883227,10
601919.SH,S,1085651,10
601919.SH,S,1289127,10
601919.SH,S,1493799,10
601919.SH,S,1700457,10
601919.SH,S,1914240,10
601928.SH,B,1136,20
601928.SH,B,455231,20
601928.SH,B,883237,20
601928.SH,B,1289130,20
601928.SH,B,1700478,20
601928.SH,S,1136,10
601928.SH,S,233704,10
601928.SH,S,455231,10
601928.SH,S,669550,10
601928.SH,S,883237,10
601928.SH,S,1085794,10
601928.SH,S,1289130,10
601928.SH,S,1493836,10
601928.SH,S,1700478,10
601928.SH,S,1914283,10
601958.SH,B,660,20
601958.SH,B,455212,20
601958.SH,B,883256,20
601958.SH,B,1289422,20
601958.SH,B,1700473,20
601958.SH,S,660,10
601958.SH,S,233234,10
601958.SH,S,455212,10
601958.SH,S,669523,10
601958.SH,S,883256,10
601958.SH,S,1085650,10
601958.SH,S,1289422,10
601958.SH,S,1493859,10
601958.SH,S,1700473,10
601958.SH,S,1914236,10
601969.SH,B,676,20
601969.SH,B,455301,20
601969.SH,B,883274,20
601969.SH,B,1289409,20
601969.SH,B,1700517,20
601969.SH,S,676,10
601969.SH,S,232997,10
601969.SH,S,455301,10
601969.SH,S,669600,10
601969.SH,S,883274,10
601969.SH,S,1085668,10
601969.SH,S,1289409,10
601969.SH,S,1493899,10
601969.SH,S,1700517,10
601969.SH,S,1914318,10
601990.SH,B,1016,20
601990.SH,B,455277,20
601990.SH,B,883230,20
601990.SH,B,1289482,20
601990.SH,B,1700795,20
601990.SH,S,1016,10
601990.SH,S,232895,10
601990.SH,S,455277,10
601990.SH,S,669885,10
601990.SH,S,883230,10
601990.SH,S,1085788,10
601990.SH,S,1289482,10
601990.SH,S,1493917,10
601990.SH,S,1700795,10
601990.SH,S,1914545,10
601991.SH,B,1025,20
601991.SH,B,455318,20
601991.SH,B,883525,20
601991.SH,B,1289407,20
601991.SH,B,1700540,20
601991.SH,S,1025,10
601991.SH,S,233241,10
601991.SH,S,455318,10
601991.SH,S,669837,10
601991.SH,S,883525,10
601991.SH,S,1085580,10
601991.SH,S,1289407,10
601991.SH,S,1493890,10
601991.SH,S,1700540,10
601991.SH,S,1914561,10
601992.SH,B,959,20
601992.SH,B,455224,20
601992.SH,B,883248,20
601992.SH,B,1289197,20
601992.SH,B,1700506,20
601992.SH,S,959,10
601992.SH,S,232916,10
601992.SH,S,455224,10
601992.SH,S,669516,10
601992.SH,S,883248,10
601992.SH,S,1085591,10
601992.SH,S,1289197,10
601992.SH,S,1493854,10
601992.SH,S,1700506,10
601992.SH,S,1914288,10
601995.SH,B,956,20
601995.SH,B,455221,20
601995.SH,B,883292,20
601995.SH,B,1289539,20
601995.SH,B,1700450,20
601995.SH,S,956,10
601995.SH,S,233382,10
601995.SH,S,455221,10
601995.SH,S,669579,10
601995.SH,S,883292,10
601995.SH,S,1085767,10
601995.SH,S,1289539,10
601995.SH,S,1494144,10
601995.SH,S,1700450,10
601995.SH,S,1914289,10
601997.SH,B,1052,20
601997.SH,B,455230,20
601997.SH,B,883327,20
601997.SH,B,1290779,20
601997.SH,B,1701672,20
601997.SH,S,1052,10
601997.SH,S,233228,10
601997.SH,S,455230,10
601997.SH,S,669480,10
601997.SH,S,883327,10
601997.SH,S,1085706,10
601997.SH,S,1290779,10
601997.SH,S,1493949,10
601997.SH,S,1701672,10
601997.SH,S,1914278,10
603000.SH,B,686,20
603000.SH,B,455282,20
603000.SH,B,883527,20
603000.SH,B,1289149,20
603000.SH,B,1700531,20
603000.SH,S,686,10
603000.SH,S,232947,10
603000.SH,S,455282,10
603000.SH,S,669824,10
603000.SH,S,883527,10
603000.SH,S,1085618,10
603000.SH,S,1289149,10
603000.SH,S,1493939,10
603000.SH,S,1700531,10
603000.SH,S,1914334,10
603026.SH,B,1135,20
603026.SH,B,455295,20
603026.SH,B,883268,20
603026.SH,B,1289159,20
603026.SH,B,1701394,20
603026.SH,S,1135,10
603026.SH,S,233226,10
603026.SH,S,455295,10
603026.SH,S,669575,10
603026.SH,S,883268,10
603026.SH,S,1085713,10
603026.SH,S,1289159,10
603026.SH,S,1493901,10
603026.SH,S,1701394,10
603026.SH,S,1914536,10
603077.SH,B,711,20
603077.SH,B,455559,20
603077.SH,B,883520,20
603077.SH,B,1289152,20
603077.SH,B,1700746,20
603077.SH,S,711,10
603077.SH,S,233237,10
603077.SH,S,455559,10
603077.SH,S,669820,10
603077.SH,S,883520,10
603077.SH,S,1085572,10
603077.SH,S,1289152,10
603077.SH,S,1494109,10
603077.SH,S,1700746,10
603077.SH,S,1914593,10
603127.SH,B,670,20
603127.SH,B,455263,20
603127.SH,B,883235,20
603127.SH,B,1289111,20
603127.SH,B,1700860,20
603127.SH,S,670,10
603127.SH,S,232907,10
603127.SH,S,455263,10
603127.SH,S,669774,10
603127.SH,S,883235,10
603127.SH,S,1085664,10
603127.SH,S,1289111,10
603127.SH,S,1494287,10
603127.SH,S,1700860,10
603127.SH,S,1914201,10
603156.SH,B,1083,20
603156.SH,B,455721,20
603156.SH,B,883193,20
603156.SH,B,1289185,20
603156.SH,B,1701003,20
603156.SH,S,1083,10
603156.SH,S,233242,10
603156.SH,S,455721,10
603156.SH,S,669509,10
603156.SH,S,883193,10
603156.SH,S,1085737,10
603156.SH,S,1289185,10
603156.SH,S,1493916,10
603156.SH,S,1701003,10
603156.SH,S,1915246,10
603160.SH,B,1047,20
603160.SH,B,455302,20
603160.SH,B,883521,20
603160.SH,B,1289213,20
603160.SH,B,1700934,20
603160.SH,S,1047,10
603160.SH,S,233285,10
603160.SH,S,455302,10
603160.SH,S,669780,10
603160.SH,S,883521,10
603160.SH,S,1085663,10
603160.SH,S,1289213,10
603160.SH,S,1493919,10
603160.SH,S,1700934,10
603160.SH,S,1914591,10
603218.SH,B,707,20
603218.SH,B,455339,20
603218.SH,B,883335,20
603218.SH,B,1289076,20
603218.SH,B,1700439,20
603218.SH,S,707,10
603218.SH,S,233001,10
603218.SH,S,455339,10
603218.SH,S,669495,10
603218.SH,S,883335,10
603218.SH,S,1085667,10
603218.SH,S,1289076,10
603218.SH,S,1493795,10
603218.SH,S,1700439,10
603218.SH,S,1914355,10
603225.SH,B,699,20
603225.SH,B,455242,20
603225.SH,B,883212,20
603225.SH,B,1289110,20
603225.SH,B,1701198,20
603225.SH,S,699,10
603225.SH,S,232919,10
603225.SH,S,455242,10
603225.SH,S,670007,10
603225.SH,S,883212,10
603225.SH,S,1085616,10
603225.SH,S,1289110,10
603225.SH,S,1495165,10
603225.SH,S,1701198,10
603225.SH,S,1914537,10
603228.SH,B,1163,20
603228.SH,B,455595,20
603228.SH,B,885003,20
603228.SH,B,1289629,20
603228.SH,B,1700806,20
603228.SH,S,1163,10
603228.SH,S,233267,10
603228.SH,S,455595,10
603228.SH,S,670266,10
603228.SH,S,885003,10
603228.SH,S,1085268,10
603228.SH,S,1289629,10
603228.SH,S,1495422,10
603228.SH,S,1700806,10
603228.SH,S,1914596,10
603233.SH,B,1182,20
603233.SH,B,455568,20
603233.SH,B,883499,20
603233.SH,B,1289360,20
603233.SH,B,1700490,20
603233.SH,S,1182,10
603233.SH,S,233227,10
603233.SH,S,455568,10
603233.SH,S,669598,10
603233.SH,S,883499,10
603233.SH,S,1085748,10
603233.SH,S,1289360,10
603233.SH,S,1494137,10
603233.SH,S,1700490,10
603233.SH,S,1914563,10
603267.SH,B,706,20
603267.SH,B,455248,20
603267.SH,B,883600,20
603267.SH,B,1289154,20
603267.SH,B,1700443,20
603267.SH,S,706,10
603267.SH,S,233246,10
603267.SH,S,455248,10
603267.SH,S,669886,10
603267.SH,S,883600,10
603267.SH,S,1085579,10
603267.SH,S,1289154,10
603267.SH,S,1494102,10
603267.SH,S,1700443,10
603267.SH,S,1914335,10
603317.SH,B,1096,20
603317.SH,B,455290,20
603317.SH,B,883298,20
603317.SH,B,1289068,20
603317.SH,B,1700744,20
603317.SH,S,1096,10
603317.SH,S,233206,10
603317.SH,S,455290,10
603317.SH,S,669793,10
603317.SH,S,883298,10
603317.SH,S,1085787,10
603317.SH,S,1289068,10
603317.SH,S,1494107,10
603317.SH,S,1700744,10
603317.SH,S,1914286,10
603345.SH,B,1024,20
603345.SH,B,455225,20
603345.SH,B,883306,20
603345.SH,B,1289229,20
603345.SH,B,1700521,20
603345.SH,S,1024,10
603345.SH,S,232944,10
603345.SH,S,455225,10
603345.SH,S,669823,10
603345.SH,S,883306,10
603345.SH,S,1085615,10
603345.SH,S,1289229,10
603345.SH,S,1493911,10
603345.SH,S,1700521,10
603345.SH,S,1914198,10
603355.SH,B,966,20
603355.SH,B,455711,20
603355.SH,B,883587,20
603355.SH,B,1289106,20
603355.SH,B,1700503,20
603355.SH,S,966,10
603355.SH,S,235324,10
603355.SH,S,455711,10
603355.SH,S,670034,10
603355.SH,S,883587,10
603355.SH,S,1085545,10
603355.SH,S,1289106,10
603355.SH,S,1493828,10
603355.SH,S,1700503,10
603355.SH,S,1914262,10
603379.SH,B,1134,20
603379.SH,B,455304,20
603379.SH,B,883282,20
603379.SH,B,1289486,20
603379.SH,B,1700511,20
603379.SH,S,1134,10
603379.SH,S,232971,10
603379.SH,S,455304,10
603379.SH,S,669821,10
603379.SH,S,883282,10
603379.SH,S,1085756,10
603379.SH,S,1289486,10
603379.SH,S,1493883,10
603379.SH,S,1700511,10
603379.SH,S,1914308,10
603444.SH,B,1021,20
603444.SH,B,455517,20
603444.SH,B,883204,20
603444.SH,B,1289146,20
603444.SH,B,1700765,20
603444.SH,S,1021,10
603444.SH,S,232953,10
603444.SH,S,455517,10
603444.SH,S,669565,10
603444.SH,S,883204,10
603444.SH,S,1085552,10
603444.SH,S,1289146,10
603444.SH,S,1494177,10
603444.SH,S,1700765,10
603444.SH,S,1914739,10
603456.SH,B,1038,20
603456.SH,B,455286,20
603456.SH,B,883696,20
603456.SH,B,1289081,20
603456.SH,B,1700551,20
603456.SH,S,1038,10
603456.SH,S,233034,10
603456.SH,S,455286,10
603456.SH,S,669491,10
603456.SH,S,883696,10
603456.SH,S,1085778,10
603456.SH,S,1289081,10
603456.SH,S,1493926,10
603456.SH,S,1700551,10
603456.SH,S,1914297,10
603517.SH,B,1133,20
603517.SH,B,455334,20
603517.SH,B,883239,20
603517.SH,B,1289203,20
603517.SH,B,1700470,20
603517.SH,S,1133,10
603517.SH,S,232925,10
603517.SH,S,455334,10
603517.SH,S,669494,10
603517.SH,S,883239,10
603517.SH,S,1085755,10
603517.SH,S,1289203,10
603517.SH,S,1493844,10
603517.SH,S,1700470,10
603517.SH,S,1914264,10
603568.SH,B,1125,20
603568.SH,B,455728,20
603568.SH,B,883201,20
603568.SH,B,1289781,20
603568.SH,B,1700770,20
603568.SH,S,1125,10
603568.SH,S,232937,10
603568.SH,S,455728,10
603568.SH,S,669789,10
603568.SH,S,883201,10
603568.SH,S,1085692,10
603568.SH,S,1289781,10
603568.SH,S,1494295,10
603568.SH,S,1700770,10
603568.SH,S,1914592,10
603589.SH,B,669,20
603589.SH,B,455218,20
603589.SH,B,883310,20
603589.SH,B,1289097,20
603589.SH,B,1700569,20
603589.SH,S,669,10
603589.SH,S,232960,10
603589.SH,S,455218,10
603589.SH,S,669497,10
603589.SH,S,883310,10
603589.SH,S,1085597,10
603589.SH,S,1289097,10
603589.SH,S,1493944,10
603589.SH,S,1700569,10
603589.SH,S,1914212,10
603596.SH,B,1132,20
603596.SH,B,455258,20
603596.SH,B,883231,20
603596.SH,B,1289420,20
603596.SH,B,1700452,20
603596.SH,S,1132,10
603596.SH,S,232890,10
603596.SH,S,455258,10
603596.SH,S,669524,10
603596.SH,S,883231,10
603596.SH,S,1085729,10
603596.SH,S,1289420,10
603596.SH,S,1493849,10
603596.SH,S,1700452,10
603596.SH,S,1914265,10
603605.SH,B,1050,20
603605.SH,B,455571,20
603605.SH,B,883238,20
603605.SH,B,1289167,20
603605.SH,B,1700861,20
603605.SH,S,1050,10
603605.SH,S,232989,10
603605.SH,S,455571,10
603605.SH,S,669488,10
603605.SH,S,883238,10
603605.SH,S,1085688,10
603605.SH,S,1289167,10
603605.SH,S,1493837,10
603605.SH,S,1700861,10
603605.SH,S,1914309,10
603606.SH,B,714,20
603606.SH,B,455257,20
603606.SH,B,883336,20
603606.SH,B,1289114,20
603606.SH,B,1700558,20
603606.SH,S,714,10
603606.SH,S,232866,10
603606.SH,S,455257,10
603606.SH,S,669543,10
603606.SH,S,883336,10
603606.SH,S,1085739,10
603606.SH,S,1289114,10
603606.SH,S,1493821,10
603606.SH,S,1700558,10
603606.SH,S,1914336,10
603613.SH,B,1015,20
603613.SH,B,455572,20
603613.SH,B,883486,20
603613.SH,B,1289375,20
603613.SH,B,1700801,20
603613.SH,S,1015,10
603613.SH,S,233196,10
603613.SH,S,455572,10
603613.SH,S,669818,10
603613.SH,S,883486,10
603613.SH,S,1085662,10
603613.SH,S,1289375,10
603613.SH,S,1493902,10
603613.SH,S,1700801,10
603613.SH,S,1914584,10
603638.SH,B,1095,20
603638.SH,B,455316,20
603638.SH,B,883495,20
603638.SH,B,1289132,20
603638.SH,B,1702513,20
603638.SH,S,1095,10
603638.SH,S,234409,10
603638.SH,S,455316,10
603638.SH,S,669804,10
603638.SH,S,883495,10
603638.SH,S,1085754,10
603638.SH,S,1289132,10
603638.SH,S,1496926,10
603638.SH,S,1702513,10
603638.SH,S,1914559,10
603650.SH,B,1049,20
603650.SH,B,455240,20
603650.SH,B,883288,20
603650.SH,B,1289090,20
603650.SH,B,1700562,20
603650.SH,S,1049,10
603650.SH,S,233229,10
603650.SH,S,455240,10
603650.SH,S,669531,10
603650.SH,S,883288,10
603650.SH,S,1085551,10
603650.SH,S,1289090,10
603650.SH,S,1493852,10
603650.SH,S,1700562,10
603650.SH,S,1914217,10
603658.SH,B,1179,20
603658.SH,B,455333,20
603658.SH,B,883642,20
603658.SH,B,1289494,20
603658.SH,B,1700472,20
603658.SH,S,1179,10
603658.SH,S,232931,10
603658.SH,S,455333,10
603658.SH,S,669506,10
603658.SH,S,883642,10
603658.SH,S,1085753,10
603658.SH,S,1289494,10
603658.SH,S,1493841,10
603658.SH,S,1700472,10
603658.SH,S,1914222,10
603688.SH,B,1000,20
603688.SH,B,455591,20
603688.SH,B,883485,20
603688.SH,B,1289408,20
603688.SH,B,1700810,20
603688.SH,S,1000,10
603688.SH,S,233262,10
603688.SH,S,455591,10
603688.SH,S,669588,10
603688.SH,S,883485,10
603688.SH,S,1085784,10
603688.SH,S,1289408,10
603688.SH,S,1494170,10
603688.SH,S,1700810,10
603688.SH,S,1914567,10
603707.SH,B,1068,20
603707.SH,B,455560,20
603707.SH,B,883290,20
603707.SH,B,1289178,20
603707.SH,B,1700541,20
603707.SH,S,1068,10
603707.SH,S,232981,10
603707.SH,S,455560,10
603707.SH,S,669569,10
603707.SH,S,883290,10
603707.SH,S,1085702,10
603707.SH,S,1289178,10
603707.SH,S,1493942,10
603707.SH,S,1700541,10
603707.SH,S,1914578,10
603712.SH,B,1172,20
603712.SH,B,455579,20
603712.SH,B,883326,20
603712.SH,B,1289166,20
603712.SH,B,1700474,20
603712.SH,S,1172,10
603712.SH,S,233210,10
603712.SH,S,455579,10
603712.SH,S,669826,10
603712.SH,S,883326,10
603712.SH,S,1085546,10
603712.SH,S,1289166,10
603712.SH,S,1493868,10
603712.SH,S,1700474,10
603712.SH,S,1914322,10
603719.SH,B,668,20
603719.SH,B,455652,20
603719.SH,B,883552,20
603719.SH,B,1289169,20
603719.SH,B,1700547,20
603719.SH,S,668,10
603719.SH,S,233259,10
603719.SH,S,455652,10
603719.SH,S,669586,10
603719.SH,S,883552,10
603719.SH,S,1085556,10
603719.SH,S,1289169,10
603719.SH,S,1494153,10
603719.SH,S,1700547,10
603719.SH,S,1914202,10
603737.SH,B,1169,20
603737.SH,B,455551,20
603737.SH,B,883261,20
603737.SH,B,1289393,20
603737.SH,B,1700943,20
603737.SH,S,1169,10
603737.SH,S,233251,10
603737.SH,S,455551,10
603737.SH,S,669513,10
603737.SH,S,883261,10
603737.SH,S,1085649,10
603737.SH,S,1289393,10
603737.SH,S,1494128,10
603737.SH,S,1700943,10
603737.SH,S,1914257,10
603786.SH,B,654,20
603786.SH,B,455587,20
603786.SH,B,883519,20
603786.SH,B,1289099,20
603786.SH,B,1700512,20
603786.SH,S,654,10
603786.SH,S,232976,10
603786.SH,S,455587,10
603786.SH,S,670223,10
603786.SH,S,883519,10
603786.SH,S,1085598,10
603786.SH,S,1289099,10
603786.SH,S,1493874,10
603786.SH,S,1700512,10
603786.SH,S,1914743,10
603816.SH,B,653,20
603816.SH,B,455211,20
603816.SH,B,883493,20
603816.SH,B,1289216,20
603816.SH,B,1701430,20
603816.SH,S,653,10
603816.SH,S,233252,10
603816.SH,S,455211,10
603816.SH,S,669587,10
603816.SH,S,883493,10
603816.SH,S,1085721,10
603816.SH,S,1289216,10
603816.SH,S,1494795,10
603816.SH,S,1701430,10
603816.SH,S,1914530,10
603858.SH,B,657,20
603858.SH,B,455335,20
603858.SH,B,883188,20
603858.SH,B,1289100,20
603858.SH,B,1700589,20
603858.SH,S,657,10
603858.SH,S,232909,10
603858.SH,S,455335,10
603858.SH,S,669536,10
603858.SH,S,883188,10
603858.SH,S,1085703,10
603858.SH,S,1289100,10
603858.SH,S,1493811,10
603858.SH,S,1700589,10
603858.SH,S,1914351,10
603866.SH,B,964,20
603866.SH,B,455550,20
603866.SH,B,883538,20
603866.SH,B,1289416,20
603866.SH,B,1700951,20
603866.SH,S,964,10
603866.SH,S,232921,10
603866.SH,S,455550,10
603866.SH,S,669779,10
603866.SH,S,883538,10
603866.SH,S,1085769,10
603866.SH,S,1289416,10
603866.SH,S,1494145,10
603866.SH,S,1700951,10
603866.SH,S,1915009,10
603868.SH,B,988,20
603868.SH,B,455611,20
603868.SH,B,884586,20
603868.SH,B,1289150,20
603868.SH,B,1700793,20
603868.SH,S,988,10
603868.SH,S,233235,10
603868.SH,S,455611,10
603868.SH,S,671540,10
603868.SH,S,884586,10
603868.SH,S,1085358,10
603868.SH,S,1289150,10
603868.SH,S,1494178,10
603868.SH,S,1700793,10
603868.SH,S,1914570,10
603883.SH,B,659,20
603883.SH,B,455271,20
603883.SH,B,883244,20
603883.SH,B,1289220,20
603883.SH,B,1700501,20
603883.SH,S,659,10
603883.SH,S,232902,10
603883.SH,S,455271,10
603883.SH,S,669510,10
603883.SH,S,883244,10
603883.SH,S,1085281,10
603883.SH,S,1289220,10
603883.SH,S,1493806,10
603883.SH,S,1700501,10
603883.SH,S,1914600,10
603885.SH,B,987,20
603885.SH,B,455308,20
603885.SH,B,883303,20
603885.SH,B,1289794,20
603885.SH,B,1700523,20
603885.SH,S,987,10
603885.SH,S,232994,10
603885.SH,S,455308,10
603885.SH,S,669609,10
603885.SH,S,883303,10
603885.SH,S,1085648,10
603885.SH,S,1289794,10
603885.SH,S,1493937,10
603885.SH,S,1700523,10
603885.SH,S,1914295,10
603893.SH,B,969,20
603893.SH,B,455594,20
603893.SH,B,883478,20
603893.SH,B,1289412,20
603893.SH,B,1700527,20
603893.SH,S,969,10
603893.SH,S,232992,10
603893.SH,S,455594,10
603893.SH,S,669806,10
603893.SH,S,883478,10
603893.SH,S,1085578,10
